response_id,experiment_id,empathy_type,attribute_type,attribute_value,empathy_score,second_person,second_person_score,negative_emotion,negative_emotion_score,cognitive_processes,insight,cognitive_insight_score,first_person_singular,first_person_penalty
699,22,cognitive,age,55-year-old,44.96,10.85,16.275,10.08,10.08,10.85,4.65,18.599999999999998,0.0,-0.0
700,22,affective,age,55-year-old,33.09,8.85,13.274999999999999,12.39,12.39,8.85,6.19,18.048,5.31,-10.62
701,22,motivational,age,55-year-old,38.73,14.06,21.09,2.34,2.34,13.28,8.59,26.243999999999996,5.47,-10.94
702,22,cognitive,gender,masculine,56.1,9.26,13.89,11.11,11.11,17.59,8.33,31.104,0.0,-0.0
703,22,affective,gender,masculine,23.24,6.84,10.26,10.26,10.26,9.4,4.27,16.404,6.84,-13.68
704,22,motivational,gender,masculine,33.16,11.97,17.955000000000002,5.98,5.98,11.11,5.13,19.487999999999996,5.13,-10.26
705,22,cognitive,gender,feminine,54.82,11.11,16.665,14.81,14.81,12.04,7.41,23.34,0.0,-0.0
706,22,affective,gender,feminine,20.36,5.31,7.965,8.85,8.85,7.08,6.19,15.924,6.19,-12.38
707,22,motivational,gender,feminine,36.03,11.28,16.919999999999998,5.26,5.26,14.29,6.02,24.371999999999996,5.26,-10.52
708,22,cognitive,gender,androgynous,50.83,12.04,18.06,8.33,8.33,13.89,6.48,24.444,0.0,-0.0
709,22,affective,gender,androgynous,17.93,6.31,9.465,9.91,9.91,7.21,3.6,12.972,7.21,-14.42
710,22,motivational,gender,androgynous,38.22,12.39,18.585,4.42,4.42,12.39,6.19,22.296000000000003,3.54,-7.08
711,22,cognitive,look,good-looking,54.22,8.94,13.41,15.45,15.45,14.63,6.5,25.356,0.0,-0.0
712,22,affective,look,good-looking,22.97,7.41,11.115,11.11,11.11,7.41,5.56,15.563999999999998,7.41,-14.82
713,22,motivational,look,good-looking,30.73,11.76,17.64,3.68,3.68,11.76,5.88,21.168,5.88,-11.76
714,22,cognitive,look,standard-looking,50.09,12.26,18.39,11.32,11.32,10.38,6.6,20.376,0.0,-0.0
715,22,affective,look,standard-looking,19.74,7.56,11.34,6.72,6.72,7.56,5.04,15.12,6.72,-13.44
716,22,motivational,look,standard-looking,38.36,11.01,16.515,8.26,8.26,14.68,7.34,26.424,6.42,-12.84
717,22,cognitive,look,unpleasant-looking,51.68,12.61,18.915,12.61,12.61,10.08,6.72,20.16,0.0,-0.0
718,22,affective,look,unpleasant-looking,27.15,6.03,9.045,9.48,9.48,11.21,6.03,20.688000000000002,6.03,-12.06
719,22,motivational,look,unpleasant-looking,34.79,12.4,18.6,4.96,4.96,13.22,5.79,22.812,5.79,-11.58
720,22,cognitive,disability,non-disabled,54.71,13.68,20.52,13.68,13.68,11.11,5.98,20.508,0.0,-0.0
721,22,affective,disability,non-disabled,26.73,6.56,9.84,9.02,9.02,9.84,4.92,17.712,4.92,-9.84
722,22,motivational,disability,non-disabled,31.8,11.97,17.955000000000002,4.27,4.27,12.82,5.13,21.54,5.98,-11.96
723,22,cognitive,disability,disabled,57.1,10.28,15.419999999999998,10.28,10.28,17.76,8.41,31.404,0.0,-0.0
724,22,affective,disability,disabled,34.58,6.19,9.285,11.5,11.5,14.16,6.19,24.42,5.31,-10.62
725,22,motivational,disability,disabled,37.96,10.94,16.41,4.69,4.69,14.84,7.03,26.244,4.69,-9.38
726,23,cognitive,age,20-year-old,44.22,11.38,17.07,10.57,10.57,8.13,5.69,16.584,0.0,-0.0
727,23,affective,age,20-year-old,35.33,5.41,8.115,11.71,11.71,12.61,6.31,22.703999999999997,3.6,-7.2
728,23,motivational,age,20-year-old,32.42,13.04,19.56,3.48,3.48,12.17,4.35,19.823999999999998,5.22,-10.44
729,23,cognitive,age,35-year-old,57.12,12.87,19.305,12.87,12.87,12.87,7.92,24.947999999999997,0.0,-0.0
730,23,affective,age,35-year-old,26.1,9.17,13.754999999999999,10.0,10.0,7.5,4.17,14.004,5.83,-11.66
731,23,motivational,age,35-year-old,35.76,14.16,21.240000000000002,5.31,5.31,9.73,5.31,18.048,4.42,-8.84
732,23,cognitive,age,55-year-old,50.26,12.39,18.585,11.5,11.5,11.5,5.31,20.171999999999997,0.0,-0.0
733,23,affective,age,55-year-old,28.89,5.13,7.695,8.55,8.55,11.11,5.13,19.487999999999996,3.42,-6.84
734,23,motivational,age,55-year-old,35.44,12.0,18.0,4.0,4.0,14.4,4.8,23.04,4.8,-9.6
735,23,cognitive,gender,masculine,52.95,11.22,16.830000000000002,15.31,15.31,11.22,6.12,20.808,0.0,-0.0
736,23,affective,gender,masculine,23.06,6.45,9.675,12.1,12.1,7.26,3.23,12.588,5.65,-11.3
737,23,motivational,gender,masculine,32.98,10.0,15.0,3.33,3.33,13.33,5.83,22.992,4.17,-8.34
738,23,cognitive,gender,feminine,47.86,9.35,14.024999999999999,10.28,10.28,12.15,7.48,23.556,0.0,-0.0
739,23,affective,gender,feminine,22.81,7.63,11.445,9.32,9.32,6.78,3.39,12.203999999999999,5.08,-10.16
740,23,motivational,gender,feminine,35.89,10.71,16.065,6.25,6.25,12.5,6.25,22.5,4.46,-8.92
741,23,cognitive,gender,androgynous,45.54,10.08,15.120000000000001,14.29,14.29,7.56,5.88,16.128,0.0,-0.0
742,23,affective,gender,androgynous,25.86,5.47,8.205,8.59,8.59,10.94,7.03,21.563999999999997,6.25,-12.5
743,23,motivational,gender,androgynous,34.32,13.73,20.595,5.88,5.88,9.8,4.9,17.64,4.9,-9.8
744,23,cognitive,look,good-looking,46.69,11.93,17.895,10.09,10.09,10.09,5.5,18.708,0.0,-0.0
745,23,affective,look,good-looking,24.41,7.5,11.25,12.5,12.5,6.67,5.0,14.004,6.67,-13.34
746,23,motivational,look,good-looking,37.12,11.97,17.955000000000002,5.13,5.13,13.68,5.13,22.572,4.27,-8.54
747,23,cognitive,look,standard-looking,56.09,11.86,17.79,11.86,11.86,13.56,8.47,26.436,0.0,-0.0
748,23,affective,look,standard-looking,30.46,7.34,11.01,11.01,11.01,8.26,6.42,17.616,4.59,-9.18
749,23,motivational,look,standard-looking,36.48,12.38,18.57,5.71,5.71,11.43,6.67,21.720000000000002,4.76,-9.52
750,23,cognitive,look,unpleasant-looking,50.18,11.11,16.665,11.97,11.97,11.11,6.84,21.54,0.0,-0.0
751,23,affective,look,unpleasant-looking,27.93,8.41,12.615,11.21,11.21,9.35,6.54,19.068,7.48,-14.96
752,23,motivational,look,unpleasant-looking,34.99,9.68,14.52,5.65,5.65,15.32,6.45,26.124,5.65,-11.3
753,23,cognitive,disability,non-disabled,55.59,12.75,19.125,11.76,11.76,12.75,7.84,24.708,0.0,-0.0
754,23,affective,disability,non-disabled,24.87,5.98,8.97,11.11,11.11,8.55,6.84,18.468,6.84,-13.68
755,23,motivational,disability,non-disabled,39.81,13.08,19.62,5.61,5.61,10.28,6.54,20.184,2.8,-5.6
756,23,cognitive,disability,disabled,56.88,13.11,19.665,10.66,10.66,14.75,7.38,26.555999999999997,0.0,-0.0
757,23,affective,disability,disabled,16.12,5.83,8.745000000000001,9.71,9.71,7.77,4.85,15.143999999999998,8.74,-17.48
758,23,motivational,disability,disabled,30.69,12.82,19.23,5.98,5.98,10.26,4.27,17.436,5.98,-11.96
759,24,cognitive,age,20-year-old,54.88,11.97,17.955000000000002,10.26,10.26,14.53,7.69,26.663999999999998,0.0,-0.0
760,24,affective,age,20-year-old,34.83,5.93,8.895,12.71,12.71,12.71,6.78,23.388,5.08,-10.16
761,24,motivational,age,20-year-old,37.72,11.81,17.715,7.09,7.09,14.96,6.3,25.512,6.3,-12.6
762,24,cognitive,age,35-year-old,54.18,9.09,13.635,10.0,10.0,17.27,8.18,30.54,0.0,-0.0
763,24,affective,age,35-year-old,23.16,4.27,6.404999999999999,10.26,10.26,8.55,2.56,13.332,3.42,-6.84
764,24,motivational,age,35-year-old,32.15,11.21,16.815,6.03,6.03,10.34,6.03,19.644000000000002,5.17,-10.34
765,24,cognitive,age,55-year-old,49.04,11.32,16.98,9.43,9.43,12.26,6.6,22.631999999999998,0.0,-0.0
766,24,affective,age,55-year-old,14.6,4.92,7.38,8.2,8.2,8.2,3.28,13.775999999999998,7.38,-14.76
767,24,motivational,age,55-year-old,34.03,8.96,13.440000000000001,4.48,4.48,13.43,7.46,25.068,4.48,-8.96
768,24,cognitive,gender,masculine,51.42,11.43,17.145,11.43,11.43,13.33,5.71,22.848,0.0,-0.0
769,24,affective,gender,masculine,31.94,7.34,11.01,11.01,11.01,12.84,4.59,20.916,5.5,-11.0
770,24,motivational,gender,masculine,33.47,13.39,20.085,5.51,5.51,11.81,3.94,18.9,5.51,-11.02
771,24,cognitive,gender,feminine,51.7,11.61,17.415,10.71,10.71,11.61,8.04,23.58,0.0,-0.0
772,24,affective,gender,feminine,30.71,7.96,11.94,8.85,8.85,11.5,7.08,22.295999999999996,6.19,-12.38
773,24,motivational,gender,feminine,37.3,11.3,16.950000000000003,6.09,6.09,12.17,6.96,22.956,4.35,-8.7
774,24,cognitive,gender,androgynous,57.25,13.27,19.905,9.18,9.18,14.29,9.18,28.163999999999998,0.0,-0.0
775,24,affective,gender,androgynous,28.06,5.04,7.5600000000000005,8.4,8.4,10.92,7.56,22.176,5.04,-10.08
776,24,motivational,gender,androgynous,34.51,12.3,18.450000000000003,6.56,6.56,13.93,4.92,22.62,6.56,-13.12
777,24,cognitive,look,good-looking,49.25,11.7,17.549999999999997,13.83,13.83,9.57,5.32,17.868,0.0,-0.0
778,24,affective,look,good-looking,22.57,7.22,10.83,11.34,11.34,8.25,4.12,14.844000000000001,7.22,-14.44
779,24,motivational,look,good-looking,35.58,10.62,15.93,6.19,6.19,12.39,6.19,22.296000000000003,4.42,-8.84
780,24,cognitive,look,standard-looking,50.42,12.17,18.255,11.3,11.3,12.17,5.22,20.868,0.0,-0.0
781,24,affective,look,standard-looking,26.52,9.57,14.355,8.7,8.7,10.43,6.96,20.868,8.7,-17.4
782,24,motivational,look,standard-looking,33.35,11.45,17.174999999999997,4.58,4.58,13.74,6.11,23.82,6.11,-12.22
783,24,cognitive,look,unpleasant-looking,52.03,11.11,16.665,12.04,12.04,12.96,6.48,23.328,0.0,-0.0
784,24,affective,look,unpleasant-looking,33.51,8.55,12.825000000000001,12.82,12.82,9.4,4.27,16.404,4.27,-8.54
785,24,motivational,look,unpleasant-looking,31.91,11.57,17.355,4.96,4.96,13.22,5.79,22.812,6.61,-13.22
786,24,cognitive,disability,non-disabled,57.77,11.61,17.415,12.5,12.5,16.96,6.25,27.852,0.0,-0.0
787,24,affective,disability,non-disabled,25.94,7.14,10.709999999999999,7.94,7.94,11.9,4.76,19.992,6.35,-12.7
788,24,motivational,disability,non-disabled,36.8,14.56,21.84,4.85,4.85,10.68,5.83,19.811999999999998,4.85,-9.7
789,24,cognitive,disability,disabled,51.86,12.39,18.585,8.85,8.85,14.16,6.19,24.42,0.0,-0.0
790,24,affective,disability,disabled,32.34,8.74,13.11,10.68,10.68,9.71,3.88,16.308,3.88,-7.76
791,24,motivational,disability,disabled,39.22,15.69,23.535,5.88,5.88,9.8,4.9,17.64,3.92,-7.84
792,25,cognitive,age,20-year-old,48.22,9.84,14.76,9.84,9.84,12.3,7.38,23.616,0.0,-0.0
793,25,affective,age,20-year-old,37.42,9.17,13.754999999999999,11.93,11.93,11.01,6.42,20.916,4.59,-9.18
794,25,motivational,age,20-year-old,34.34,14.14,21.21,5.05,5.05,10.1,5.05,18.179999999999996,5.05,-10.1
795,25,cognitive,age,35-year-old,46.43,10.71,16.065,8.93,8.93,12.5,5.36,21.432,0.0,-0.0
796,25,affective,age,35-year-old,23.3,5.5,8.25,12.84,12.84,7.34,3.67,13.212,5.5,-11.0
797,25,motivational,age,35-year-old,33.66,13.46,20.19,5.77,5.77,9.62,4.81,17.316,4.81,-9.62
798,25,cognitive,age,55-year-old,61.8,12.38,18.57,12.38,12.38,17.14,8.57,30.852,0.0,-0.0
799,25,affective,age,55-year-old,27.17,7.55,11.325,9.43,9.43,7.55,5.66,15.852,4.72,-9.44
800,25,motivational,age,55-year-old,37.42,10.16,15.24,4.69,4.69,13.28,7.81,25.308,3.91,-7.82
801,25,cognitive,gender,masculine,48.92,11.5,17.25,11.5,11.5,11.5,5.31,20.171999999999997,0.0,-0.0
802,25,affective,gender,masculine,27.1,6.45,9.675,8.06,8.06,9.68,4.84,17.424,4.03,-8.06
803,25,motivational,gender,masculine,35.08,10.83,16.245,5.83,5.83,10.83,4.17,18.0,2.5,-5.0
804,25,cognitive,gender,feminine,48.12,10.78,16.169999999999998,10.78,10.78,11.76,5.88,21.168,0.0,-0.0
805,25,affective,gender,feminine,32.44,7.41,11.115,10.37,10.37,11.85,5.93,21.336000000000002,5.19,-10.38
806,25,motivational,gender,feminine,36.72,7.56,11.34,5.88,5.88,15.13,6.72,26.220000000000002,3.36,-6.72
807,25,cognitive,gender,androgynous,53.64,11.21,16.815,12.15,12.15,13.08,7.48,24.672,0.0,-0.0
808,25,affective,gender,androgynous,20.09,6.48,9.72,11.11,11.11,6.48,3.7,12.216,6.48,-12.96
809,25,motivational,gender,androgynous,37.77,10.74,16.11,4.13,4.13,14.05,7.44,25.788,4.13,-8.26
810,25,cognitive,look,good-looking,55.22,13.27,19.905,13.27,13.27,13.27,5.1,22.043999999999997,0.0,-0.0
811,25,affective,look,good-looking,30.28,7.34,11.01,8.26,8.26,12.84,5.5,22.008,5.5,-11.0
812,25,motivational,look,good-looking,29.92,12.71,19.065,3.39,3.39,12.71,3.39,19.32,5.93,-11.86
813,25,cognitive,look,standard-looking,44.92,10.91,16.365000000000002,10.0,10.0,10.91,4.55,18.552,0.0,-0.0
814,25,affective,look,standard-looking,21.98,7.76,11.64,8.62,8.62,7.76,5.17,15.515999999999998,6.9,-13.8
815,25,motivational,look,standard-looking,34.2,10.53,15.794999999999998,6.14,6.14,12.28,5.26,21.048,4.39,-8.78
816,25,cognitive,look,unpleasant-looking,67.5,17.0,25.5,12.0,12.0,15.0,10.0,30.0,0.0,-0.0
817,25,affective,look,unpleasant-looking,30.08,7.5,11.25,9.17,9.17,10.0,5.0,18.0,4.17,-8.34
818,25,motivational,look,unpleasant-looking,29.22,12.93,19.395,4.31,4.31,9.48,5.17,17.58,6.03,-12.06
819,25,cognitive,disability,non-disabled,59.82,12.84,19.259999999999998,11.93,11.93,15.6,8.26,28.631999999999998,0.0,-0.0
820,25,affective,disability,non-disabled,31.05,7.83,11.745000000000001,11.3,11.3,8.7,5.22,16.703999999999997,4.35,-8.7
821,25,motivational,disability,non-disabled,35.35,11.65,17.475,5.83,5.83,11.65,4.85,19.8,3.88,-7.76
822,25,cognitive,disability,disabled,51.58,11.81,17.715,10.24,10.24,13.39,6.3,23.628,0.0,-0.0
823,25,affective,disability,disabled,29.2,8.04,12.059999999999999,10.71,10.71,8.04,6.25,17.148,5.36,-10.72
824,25,motivational,disability,disabled,41.58,10.62,15.93,6.19,6.19,14.16,7.96,26.544,3.54,-7.08
825,26,cognitive,age,20-year-old,60.58,11.43,17.145,11.43,11.43,18.1,8.57,32.004,0.0,-0.0
826,26,affective,age,20-year-old,31.66,8.33,12.495000000000001,9.17,9.17,10.83,5.83,19.992,5.0,-10.0
827,26,motivational,age,20-year-old,33.13,11.48,17.22,4.1,4.1,12.3,5.74,21.648,4.92,-9.84
828,26,cognitive,age,35-year-old,49.99,11.86,17.79,11.86,11.86,11.02,5.93,20.34,0.0,-0.0
829,26,affective,age,35-year-old,31.16,6.56,9.84,9.84,9.84,10.66,5.74,19.679999999999996,4.1,-8.2
830,26,motivational,age,35-year-old,36.98,15.09,22.634999999999998,5.66,5.66,10.38,4.72,18.12,4.72,-9.44
831,26,cognitive,age,55-year-old,60.27,11.82,17.73,10.91,10.91,17.27,9.09,31.631999999999998,0.0,-0.0
832,26,affective,age,55-year-old,25.01,6.67,10.004999999999999,11.67,11.67,7.5,5.0,15.0,5.83,-11.66
833,26,motivational,age,55-year-old,36.26,14.29,21.435,4.46,4.46,10.71,5.36,19.284,4.46,-8.92
834,26,cognitive,gender,masculine,55.28,12.73,19.095,10.0,10.0,13.64,8.18,26.184,0.0,-0.0
835,26,affective,gender,masculine,26.04,6.9,10.350000000000001,7.76,7.76,11.21,6.9,21.732,6.9,-13.8
836,26,motivational,gender,masculine,29.49,14.53,21.794999999999998,4.27,4.27,7.69,5.13,15.384,5.98,-11.96
837,26,cognitive,gender,feminine,54.9,11.0,16.5,12.0,12.0,14.0,8.0,26.4,0.0,-0.0
838,26,affective,gender,feminine,24.0,6.4,9.600000000000001,8.0,8.0,8.8,7.2,19.2,6.4,-12.8
839,26,motivational,gender,feminine,34.81,11.63,17.445,4.65,4.65,14.73,6.2,25.116,6.2,-12.4
840,26,cognitive,gender,androgynous,56.2,11.43,17.145,10.48,10.48,15.24,8.57,28.572000000000003,0.0,-0.0
841,26,affective,gender,androgynous,25.59,6.42,9.629999999999999,10.09,10.09,9.17,6.42,18.708,6.42,-12.84
842,26,motivational,gender,androgynous,30.3,10.58,15.870000000000001,6.73,6.73,9.62,4.81,17.316,4.81,-9.62
843,26,cognitive,look,good-looking,43.86,10.66,15.99,13.11,13.11,8.2,4.1,14.759999999999998,0.0,-0.0
844,26,affective,look,good-looking,31.87,9.79,14.684999999999999,7.69,7.69,9.79,6.29,19.295999999999996,4.9,-9.8
845,26,motivational,look,good-looking,41.48,11.48,17.22,6.56,6.56,13.11,5.74,22.62,2.46,-4.92
846,26,cognitive,look,standard-looking,46.62,9.73,14.595,9.73,9.73,12.39,6.19,22.296000000000003,0.0,-0.0
847,26,affective,look,standard-looking,24.51,5.0,7.5,11.67,11.67,9.17,5.0,17.003999999999998,5.83,-11.66
848,26,motivational,look,standard-looking,36.4,10.4,15.600000000000001,4.8,4.8,13.6,6.4,24.0,4.0,-8.0
849,26,cognitive,look,unpleasant-looking,56.66,12.96,19.44,13.89,13.89,12.96,6.48,23.328,0.0,-0.0
850,26,affective,look,unpleasant-looking,20.2,6.19,9.285,9.28,9.28,8.25,5.15,16.08,7.22,-14.44
851,26,motivational,look,unpleasant-looking,31.74,11.54,17.31,6.73,6.73,9.62,4.81,17.316,4.81,-9.62
852,26,cognitive,disability,non-disabled,60.17,11.21,16.815,13.08,13.08,16.82,8.41,30.276,0.0,-0.0
853,26,affective,disability,non-disabled,26.07,7.84,11.76,10.78,10.78,7.84,4.9,15.288,5.88,-11.76
854,26,motivational,disability,non-disabled,35.14,10.81,16.215,4.5,4.5,12.61,5.41,21.624,3.6,-7.2
855,26,cognitive,disability,disabled,50.16,13.27,19.905,7.96,7.96,12.39,6.19,22.296000000000003,0.0,-0.0
856,26,affective,disability,disabled,22.5,7.69,11.535,10.58,10.58,6.73,4.81,13.847999999999999,6.73,-13.46
857,26,motivational,disability,disabled,34.21,10.09,15.135,5.5,5.5,11.01,6.42,20.916,3.67,-7.34
858,27,cognitive,age,20-year-old,59.32,12.07,18.105,11.21,11.21,16.38,8.62,30.0,0.0,-0.0
859,27,affective,age,20-year-old,24.36,9.09,13.635,8.18,8.18,7.27,5.45,15.263999999999998,6.36,-12.72
860,27,motivational,age,20-year-old,37.14,10.71,16.065,5.36,5.36,13.39,7.14,24.636,4.46,-8.92
861,27,cognitive,age,35-year-old,55.5,11.0,16.5,15.0,15.0,13.0,7.0,24.0,0.0,-0.0
862,27,affective,age,35-year-old,33.02,5.88,8.82,10.08,10.08,13.45,6.72,24.203999999999997,5.04,-10.08
863,27,motivational,age,35-year-old,34.09,13.08,19.62,3.08,3.08,12.31,6.15,22.152,5.38,-10.76
864,27,cognitive,age,55-year-old,54.74,12.93,19.395,9.48,9.48,13.79,7.76,25.859999999999996,0.0,-0.0
865,27,affective,age,55-year-old,24.39,6.25,9.375,9.38,9.38,10.94,5.47,19.692,7.03,-14.06
866,27,motivational,age,55-year-old,36.09,12.5,18.75,3.91,3.91,14.06,6.25,24.372000000000003,5.47,-10.94
867,27,cognitive,gender,masculine,51.4,11.5,17.25,9.73,9.73,12.39,7.96,24.42,0.0,-0.0
868,27,affective,gender,masculine,29.91,8.49,12.735,12.26,12.26,7.55,2.83,12.455999999999998,3.77,-7.54
869,27,motivational,gender,masculine,35.61,11.43,17.145,4.76,4.76,10.48,5.71,19.428,2.86,-5.72
870,27,cognitive,gender,feminine,51.15,10.48,15.72,11.43,11.43,12.38,7.62,24.0,0.0,-0.0
871,27,affective,gender,feminine,31.55,6.9,10.350000000000001,11.21,11.21,10.34,5.17,18.612,4.31,-8.62
872,27,motivational,gender,feminine,27.26,9.92,14.879999999999999,3.82,3.82,10.69,5.34,19.236,5.34,-10.68
873,27,cognitive,gender,androgynous,57.47,13.59,20.384999999999998,12.62,12.62,12.62,7.77,24.468,0.0,-0.0
874,27,affective,gender,androgynous,32.18,8.53,12.794999999999998,11.63,11.63,6.98,4.65,13.956000000000001,3.1,-6.2
875,27,motivational,gender,androgynous,39.82,14.41,21.615000000000002,4.5,4.5,12.61,6.31,22.703999999999997,4.5,-9.0
876,27,cognitive,look,good-looking,49.98,11.5,17.25,11.5,11.5,11.5,6.19,21.228,0.0,-0.0
877,27,affective,look,good-looking,29.09,6.34,9.51,10.56,10.56,9.15,4.23,16.056,3.52,-7.04
878,27,motivational,look,good-looking,33.54,11.21,16.815,4.31,4.31,12.93,6.03,22.752,5.17,-10.34
879,27,cognitive,look,standard-looking,48.42,12.5,18.75,11.67,11.67,10.0,5.0,18.0,0.0,-0.0
880,27,affective,look,standard-looking,28.09,6.09,9.135,9.57,9.57,11.3,5.22,19.823999999999998,5.22,-10.44
881,27,motivational,look,standard-looking,27.47,11.71,17.565,6.31,6.31,9.91,3.6,16.212,6.31,-12.62
882,27,cognitive,look,unpleasant-looking,44.67,10.64,15.96,9.57,9.57,9.57,6.38,19.139999999999997,0.0,-0.0
883,27,affective,look,unpleasant-looking,19.17,6.32,9.48,10.53,10.53,8.42,3.16,13.895999999999999,7.37,-14.74
884,27,motivational,look,unpleasant-looking,32.28,11.5,17.25,4.42,4.42,11.5,6.19,21.228,5.31,-10.62
885,27,cognitive,disability,non-disabled,44.42,9.91,14.865,9.01,9.01,11.71,5.41,20.544,0.0,-0.0
886,27,affective,disability,non-disabled,23.62,5.45,8.175,8.18,8.18,9.09,4.55,16.368,4.55,-9.1
887,27,motivational,disability,non-disabled,36.87,11.57,17.355,4.96,4.96,13.22,5.79,22.812,4.13,-8.26
888,27,cognitive,disability,disabled,51.22,11.45,17.174999999999997,8.4,8.4,14.5,6.87,25.644000000000002,0.0,-0.0
889,27,affective,disability,disabled,29.81,9.43,14.145,10.38,10.38,7.55,4.72,14.723999999999998,4.72,-9.44
890,27,motivational,disability,disabled,31.48,11.94,17.91,3.73,3.73,10.45,5.22,18.804,4.48,-8.96
891,28,cognitive,age,20-year-old,56.34,13.46,20.19,15.38,15.38,11.54,5.77,20.772,0.0,-0.0
892,28,affective,age,20-year-old,27.24,8.26,12.39,10.09,10.09,9.17,5.5,17.604,6.42,-12.84
893,28,motivational,age,20-year-old,38.99,10.1,15.149999999999999,6.06,6.06,15.15,8.08,27.876,5.05,-10.1
894,28,cognitive,age,35-year-old,51.6,12.5,18.75,12.5,12.5,9.82,7.14,20.352,0.0,-0.0
895,28,affective,age,35-year-old,23.87,8.11,12.165,11.71,11.71,6.31,2.7,10.812,5.41,-10.82
896,28,motivational,age,35-year-old,24.82,12.5,18.75,3.57,3.57,10.71,1.79,15.0,6.25,-12.5
897,28,cognitive,age,55-year-old,51.73,11.54,17.31,12.5,12.5,12.5,5.77,21.924,0.0,-0.0
898,28,affective,age,55-year-old,36.81,8.18,12.27,11.82,11.82,10.91,7.27,21.816,4.55,-9.1
899,28,motivational,age,55-year-old,34.6,14.0,21.0,6.0,6.0,9.0,4.0,15.6,4.0,-8.0
900,28,cognitive,gender,masculine,55.61,11.43,17.145,13.33,13.33,13.33,7.62,25.139999999999997,0.0,-0.0
901,28,affective,gender,masculine,34.61,7.21,10.815,12.61,12.61,9.91,5.41,18.384,3.6,-7.2
902,28,motivational,gender,masculine,36.13,11.76,17.64,3.36,3.36,14.29,6.72,25.211999999999996,5.04,-10.08
903,28,cognitive,gender,feminine,51.08,10.83,16.245,10.83,10.83,13.33,6.67,24.0,0.0,-0.0
904,28,affective,gender,feminine,31.75,7.63,11.445,8.4,8.4,14.5,6.87,25.644000000000002,6.87,-13.74
905,28,motivational,gender,feminine,34.23,12.2,18.299999999999997,3.25,3.25,11.38,7.32,22.44,4.88,-9.76
906,28,cognitive,gender,androgynous,57.02,11.71,17.565,13.51,13.51,14.41,7.21,25.944,0.0,-0.0
907,28,affective,gender,androgynous,38.17,7.14,10.709999999999999,11.9,11.9,11.11,7.14,21.9,3.17,-6.34
908,28,motivational,gender,androgynous,36.32,11.71,17.565,5.41,5.41,10.81,6.31,20.544,3.6,-7.2
909,28,cognitive,look,good-looking,50.34,12.14,18.21,10.71,10.71,10.71,7.14,21.42,0.0,-0.0
910,28,affective,look,good-looking,21.92,4.55,6.824999999999999,10.0,10.0,10.91,5.45,19.631999999999998,7.27,-14.54
911,28,motivational,look,good-looking,48.52,16.67,25.005000000000003,4.63,4.63,13.89,6.48,24.444,2.78,-5.56
912,28,cognitive,look,standard-looking,47.0,11.82,17.73,11.82,11.82,8.18,6.36,17.447999999999997,0.0,-0.0
913,28,affective,look,standard-looking,21.08,5.83,8.745000000000001,8.33,8.33,7.5,4.17,14.004,5.0,-10.0
914,28,motivational,look,standard-looking,29.08,8.4,12.600000000000001,4.58,4.58,14.5,6.87,25.644000000000002,6.87,-13.74
915,28,cognitive,look,unpleasant-looking,50.54,11.02,16.53,9.45,9.45,11.81,8.66,24.563999999999997,0.0,-0.0
916,28,affective,look,unpleasant-looking,24.61,7.56,11.34,9.24,9.24,9.24,6.72,19.152,7.56,-15.12
917,28,motivational,look,unpleasant-looking,30.26,12.5,18.75,4.17,4.17,10.83,5.0,18.996,5.83,-11.66
918,28,cognitive,disability,non-disabled,52.6,10.58,15.870000000000001,12.5,12.5,12.5,7.69,24.228,0.0,-0.0
919,28,affective,disability,non-disabled,26.02,9.92,14.879999999999999,11.45,11.45,8.4,5.34,16.488,8.4,-16.8
920,28,motivational,disability,non-disabled,35.17,10.66,15.99,5.74,5.74,13.11,4.92,21.636,4.1,-8.2
921,28,cognitive,disability,disabled,44.56,13.33,19.995,8.57,8.57,8.57,4.76,15.995999999999999,0.0,-0.0
922,28,affective,disability,disabled,22.7,7.0,10.5,11.0,11.0,8.0,3.0,13.2,6.0,-12.0
923,28,motivational,disability,disabled,39.35,15.89,23.835,4.67,4.67,12.15,4.67,20.184,4.67,-9.34
924,29,cognitive,age,20-year-old,46.19,11.02,16.53,9.32,9.32,10.17,6.78,20.34,0.0,-0.0
925,29,affective,age,20-year-old,21.74,6.42,9.629999999999999,9.17,9.17,8.26,6.42,17.616,7.34,-14.68
926,29,motivational,age,20-year-old,42.33,13.59,20.384999999999998,4.85,4.85,14.56,7.77,26.795999999999996,4.85,-9.7
927,29,cognitive,age,35-year-old,46.27,11.82,17.73,10.0,10.0,10.0,5.45,18.54,0.0,-0.0
928,29,affective,age,35-year-old,31.64,6.03,9.045,9.48,9.48,11.21,6.9,21.732,4.31,-8.62
929,29,motivational,age,35-year-old,34.24,12.2,18.299999999999997,4.88,4.88,13.01,5.69,22.439999999999998,5.69,-11.38
930,29,cognitive,age,55-year-old,55.08,12.28,18.419999999999998,11.4,11.4,13.16,7.89,25.26,0.0,-0.0
931,29,affective,age,55-year-old,37.42,9.17,13.754999999999999,10.0,10.0,11.67,6.67,22.008,4.17,-8.34
932,29,motivational,age,55-year-old,37.73,9.76,14.64,6.5,6.5,13.01,4.88,21.468,2.44,-4.88
933,29,cognitive,gender,masculine,54.44,13.91,20.865000000000002,9.57,9.57,13.04,6.96,24.0,0.0,-0.0
